date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:00:46	1341/1341	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2026%20Oct%202024%2018:01:38%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/icon-who-we-are-counter-2.svg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/icon-who-we-are-counter-2.svg	(from https://demo.awaikenthemes.com/html-preview/artistic/about.html)
12:00:46	92702/92702	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Oct%202024%2022:25:14%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/experts-rating-video-bg.jpg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/experts-rating-video-bg.jpg	(from https://demo.awaikenthemes.com/html-preview/artistic/about.html)
12:00:46	1369/1369	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2026%20Oct%202024%2018:02:02%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/icon-who-we-are-counter-4.svg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/icon-who-we-are-counter-4.svg	(from https://demo.awaikenthemes.com/html-preview/artistic/about.html)
12:00:46	4461/4461	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Oct%202024%2000:45:54%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/company-logo-1.svg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/company-logo-1.svg	(from https://demo.awaikenthemes.com/html-preview/artistic/about.html)
12:00:47	5190/5190	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Oct%202024%2000:46:02%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/company-logo-2.svg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/company-logo-2.svg	(from https://demo.awaikenthemes.com/html-preview/artistic/about.html)
12:00:47	5251/5251	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Oct%202024%2000:46:14%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/company-logo-3.svg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/company-logo-3.svg	(from https://demo.awaikenthemes.com/html-preview/artistic/about.html)
12:00:47	5239/5239	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Oct%202024%2000:46:26%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/company-logo-4.svg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/company-logo-4.svg	(from https://demo.awaikenthemes.com/html-preview/artistic/about.html)
12:00:48	5229/5229	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Oct%202024%2000:46:36%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/company-logo-5.svg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/company-logo-5.svg	(from https://demo.awaikenthemes.com/html-preview/artistic/about.html)
12:00:48	4471/4471	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Oct%202024%2000:46:46%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/company-logo-6.svg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/company-logo-6.svg	(from https://demo.awaikenthemes.com/html-preview/artistic/about.html)
12:00:52	239605/239605	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Oct%202024%2019:59:04%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/team-1.jpg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/team-1.jpg	(from https://demo.awaikenthemes.com/html-preview/artistic/about.html)
12:00:53	181116/181116	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Oct%202024%2023:27:52%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/team-2.jpg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/team-2.jpg	(from https://demo.awaikenthemes.com/html-preview/artistic/about.html)
12:00:55	217221/217221	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Oct%202024%2019:59:30%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/team-3.jpg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/team-3.jpg	(from https://demo.awaikenthemes.com/html-preview/artistic/about.html)
12:00:56	219535/219535	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Oct%202024%2019:59:40%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/team-4.jpg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/team-4.jpg	(from https://demo.awaikenthemes.com/html-preview/artistic/about.html)
12:00:57	112408/112408	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202024%2000:56:22%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/faq-img-1.jpg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/faq-img-1.jpg	(from https://demo.awaikenthemes.com/html-preview/artistic/about.html)
12:00:57	4078/4078	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2025%20Oct%202024%2017:40:58%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/faq-cta-phone.svg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/faq-cta-phone.svg	(from https://demo.awaikenthemes.com/html-preview/artistic/about.html)
12:00:58	1325/1325	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2025%20Oct%202024%2019:16:34%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/icon-service-4.svg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/icon-service-4.svg	(from https://demo.awaikenthemes.com/html-preview/artistic/services.html)
12:00:58	819/819	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2025%20Oct%202024%2019:16:22%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/icon-service-5.svg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/icon-service-5.svg	(from https://demo.awaikenthemes.com/html-preview/artistic/services.html)
12:00:58	2127/2127	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2025%20Oct%202024%2019:16:10%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/icon-service-6.svg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/icon-service-6.svg	(from https://demo.awaikenthemes.com/html-preview/artistic/services.html)
12:01:00	1303/1303	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Oct%202024%2001:23:48%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/icon-service-process-step-1.svg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/icon-service-process-step-1.svg	(from https://demo.awaikenthemes.com/html-preview/artistic/service-single.html)
12:01:01	257334/257334	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202024%2000:56:40%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/faq-img-2.jpg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/faq-img-2.jpg	(from https://demo.awaikenthemes.com/html-preview/artistic/about.html)
12:01:02	160622/160622	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Oct%202024%2001:50:40%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/service-entry-img.jpg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/service-entry-img.jpg	(from https://demo.awaikenthemes.com/html-preview/artistic/service-single.html)
12:01:03	196565/196565	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Oct%202024%2023:07:54%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/service-single-img.jpg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/service-single-img.jpg	(from https://demo.awaikenthemes.com/html-preview/artistic/service-single.html)
12:01:04	178724/178724	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Oct%202024%2001:49:30%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/service-process-step-1.jpg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/service-process-step-1.jpg	(from https://demo.awaikenthemes.com/html-preview/artistic/service-single.html)
12:01:04	1314/1314	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Oct%202024%2001:24:02%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/icon-service-process-step-2.svg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/icon-service-process-step-2.svg	(from https://demo.awaikenthemes.com/html-preview/artistic/service-single.html)
12:01:05	824/824	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Oct%202024%2001:24:16%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/icon-service-process-step-3.svg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/icon-service-process-step-3.svg	(from https://demo.awaikenthemes.com/html-preview/artistic/service-single.html)
12:01:06	980/980	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Oct%202024%2018:08:46%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/icon-sidebar-cta.svg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/icon-sidebar-cta.svg	(from https://demo.awaikenthemes.com/html-preview/artistic/service-single.html)
12:01:07	4062/4062	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Oct%202024%2018:12:02%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/icon-sidebar-cta-phone.svg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/icon-sidebar-cta-phone.svg	(from https://demo.awaikenthemes.com/html-preview/artistic/service-single.html)
12:01:08	192440/192440	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Oct%202024%2017:47:30%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/service-process-step-2.jpg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/service-process-step-2.jpg	(from https://demo.awaikenthemes.com/html-preview/artistic/service-single.html)
12:01:09	179320/179320	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Oct%202024%2000:39:20%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/service-process-step-3.jpg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/service-process-step-3.jpg	(from https://demo.awaikenthemes.com/html-preview/artistic/service-single.html)
12:01:11	221350/221350	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Oct%202024%2023:02:56%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/post-4.jpg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/post-4.jpg	(from https://demo.awaikenthemes.com/html-preview/artistic/blog.html)
12:01:12	194534/194534	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Oct%202024%2023:03:46%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/post-6.jpg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/post-6.jpg	(from https://demo.awaikenthemes.com/html-preview/artistic/blog.html)
12:01:14	150634/150634	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Oct%202024%2023:14:48%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/project-8.jpg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/project-8.jpg	(from https://demo.awaikenthemes.com/html-preview/artistic/projects.html)
12:01:15	193726/193726	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Oct%202024%2023:03:22%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/post-5.jpg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/post-5.jpg	(from https://demo.awaikenthemes.com/html-preview/artistic/blog.html)
12:01:15	175375/175375	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Oct%202024%2023:11:52%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/project-9.jpg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/project-9.jpg	(from https://demo.awaikenthemes.com/html-preview/artistic/projects.html)
12:01:16	200774/200774	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Oct%202024%2023:14:24%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/project-7.jpg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/project-7.jpg	(from https://demo.awaikenthemes.com/html-preview/artistic/projects.html)
12:01:17	184453/184453	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Oct%202024%2019:59:52%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/team-5.jpg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/team-5.jpg	(from https://demo.awaikenthemes.com/html-preview/artistic/team.html)
12:01:19	189049/189049	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Oct%202024%2020:00:08%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/team-7.jpg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/team-7.jpg	(from https://demo.awaikenthemes.com/html-preview/artistic/team.html)
12:01:19	161206/161206	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Oct%202024%2020:00:00%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/team-6.jpg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/team-6.jpg	(from https://demo.awaikenthemes.com/html-preview/artistic/team.html)
12:01:19	132391/132391	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Oct%202024%2019:10:20%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/author-3.jpg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/author-3.jpg	(from https://demo.awaikenthemes.com/html-preview/artistic/testimonial.html)
12:01:21	67447/67447	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Oct%202024%2019:10:32%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/author-4.jpg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/author-4.jpg	(from https://demo.awaikenthemes.com/html-preview/artistic/testimonial.html)
12:01:21	211838/211838	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Oct%202024%2020:00:18%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/team-8.jpg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/team-8.jpg	(from https://demo.awaikenthemes.com/html-preview/artistic/team.html)
12:01:22	187048/187048	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202024%2000:54:46%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/gallery-2.jpg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/gallery-2.jpg	(from https://demo.awaikenthemes.com/html-preview/artistic/image-gallery.html)
12:01:22	200415/200415	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202024%2000:51:24%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/gallery-1.jpg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/gallery-1.jpg	(from https://demo.awaikenthemes.com/html-preview/artistic/image-gallery.html)
12:01:24	204916/204916	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202024%2000:55:14%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/gallery-3.jpg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/gallery-3.jpg	(from https://demo.awaikenthemes.com/html-preview/artistic/image-gallery.html)
12:01:25	180756/180756	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202024%2000:55:38%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/gallery-4.jpg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/gallery-4.jpg	(from https://demo.awaikenthemes.com/html-preview/artistic/image-gallery.html)
12:01:25	187727/187727	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202024%2000:56:26%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/gallery-5.jpg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/gallery-5.jpg	(from https://demo.awaikenthemes.com/html-preview/artistic/image-gallery.html)
12:01:26	186372/186372	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202024%2000:56:48%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/gallery-6.jpg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/gallery-6.jpg	(from https://demo.awaikenthemes.com/html-preview/artistic/image-gallery.html)
12:01:27	208010/208010	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202024%2000:57:12%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/gallery-7.jpg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/gallery-7.jpg	(from https://demo.awaikenthemes.com/html-preview/artistic/image-gallery.html)
12:01:28	196414/196414	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202024%2000:57:38%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/gallery-8.jpg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/gallery-8.jpg	(from https://demo.awaikenthemes.com/html-preview/artistic/image-gallery.html)
12:01:28	49016/49016	---M--	200	added ('OK')	image/png	date:Sat,%2026%20Oct%202024%2002:06:22%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/404-error-img.png	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/404-error-img.png	(from https://demo.awaikenthemes.com/html-preview/artistic/404.html)
12:01:28	198920/198920	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202024%2000:58:00%20GMT	https://demo.awaikenthemes.com/html-preview/artistic/images/gallery-9.jpg	C:/Users/DELL%20LATITUDE%205320/Desktop/Site%20digital%202/demo.awaikenthemes.com/html-preview/artistic/images/gallery-9.jpg	(from https://demo.awaikenthemes.com/html-preview/artistic/image-gallery.html)
